Город;"Код пункта Выдачи заказа";Адрес;Телефон;Время работы;Индекс;Ограничение по весу 
Москва;MSK23;г. Москва, ул. Ярославская, д. 8, к. 1, оф. 125 ;Тел.: +7 (499) 750-23-49 ;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";129164;До 50 кг 
Москва;MSK11;г. Москва, г. Москва, ул. Римского-Корсаково, д.8, подъезд 8;Тел.: +7 (499) 903-66-14;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";127566;До 20 кг 
Москва;MSK71;г. Москва, Юрловский пр., корп. 4, д. 14, оф. 11;Тел.: +7-499-174-51-61;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";127566 
Москва;MSK86;г. Москва, Суденческий пр., д. 4, корп. 1;Тел.: +7-499-390-28-66;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-17.0 Вс ? 10.00-17.00";127282 
Москва;MSK56;г. Москва ,ул. Добролюбова д.21А, корп.А;Тел. +7 (499) 394-70-66, +7 (966) 065-86-42;"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";127254 
Москва;MSK61;г. Москва, Локомотивный пр-зд, д.21, оф.104;Тел: +7 (999) 880-62-42;"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";127238 
Москва;MSK47;г.Москва, ул. Новослободская, д.31 стр. 4;Тел. +7 (495) 225-31-91;"Пн-Пт ? 9.00-20.00 Сб-Вс ? 10.00-16.00";127055;До 30 кг 
Москва;MSK53;г. Москва, Большой Сухаревский переулок, д.15с2;Тел. +7 (495) 120-81-78;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";127051;До 30 кг 
Москва;MSK51;г. Москва, ул. 1-я Ямская, д.3/7;Тел.: +7 (499) 391-16-63;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";127018;До 50 кг 
Москва;MSK14 ;г. Москва, Настасьинский переулок, д. 8, стр. 2 ;Тел.: +7 (499) 703-36-65;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";127006;До 50 кг 
Москва;MSK67;г. Москва, ул. Свободы, д.89, корп.5;Тел: +7 (495) 496 6000;"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";125481 
Москва;MSK72;г. Москва, ул. 3-я Радиаторская, д. 9 ;Тел.: +7-499-530-65-54;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";125475 
Москва;MSK84;г. Москва, ул. Соколова-Мещерская, д. 14К1, оф. 8;Тел.: +7-499-136-00-90;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";125466 
Москва;MSK18;г.Москва, ул.Нелидовская, д.21, корп.1;Тел.: +7-925-827-47-16 ;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";125363;До 100 кг 
Москва;MSK26;г. Москва, Кронштадский б-р, д. 7А, оф. 102;Тел.: +7 (499) 270-05-99 ;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";125212 
Москва;MSK46;г. Москва, Ленинградский пр., д.75А;Тел.: +7 (499) 728-69-87;"Пн-Пт ? 10.00-20.0 Сб ? 10.00-16.0 Вс ? 10.00-14.00";125057;До 30 кг 
Москва;MSK3;г. Москва, Ленинградский пр-т, д. 2;Тел.: +7 (926) 946-46-13;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";125040;До 30 кг 
Москва;MSK19;г. Москва, Хорошевское шоссе, д.43а;Тел.: +7 (499) 677-20-69 ;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";123308;До 30 кг 
Москва;MSK33;г. Москва, 1-й магистральный проезд, д.12, ст.1;"Тел: +7 (495) 797-81-08; 44-72";"Пн-Пт ? 9.00-21.0 Сб, Вс ? 10.00-18.00";123290 
Москва;MSK66;г. Москва, пр. 1-й Магистральный, д. 12, стр. 1;;Пн-Пт ? 8:00-9:00;123290 
Москва;MSK83;г. Москва, ул. Маршала Новикова, д. 16 ;Тел.: +7-926-693-77-86, +7-966-019-01-93;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";123098 
Москва;MSK45;г.Москва, ул. Осенняя, д.4, корп.1, оф.П45.2;Тел.: +7(495) 797-74-91;"Пн-Пт ? 10.00-20.0 Сб ? 10.00-16.0 Вс ? 10.00-14.00";121609;До 30 кг 
Москва;MSK69;г. Москва, Можайское ш., д. 30;Тел.:+7-909-166-25-30;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";121354 
Москва;MSK78;г. Москва, ул. Молодогрвардейская, д.54, корп 4;Тел.: +7-906-715-23-50;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";121351 
Москва;MSK25;г. Москва, ул. Ивана Франко, д. 6;Тел.: +7 (495) 508-19-88 ;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";121108;До 30 кг 
Москва;MSK49;г. Москва, Багратионовский пр-д, д.7 корп. 20 В, оф.4, (Вход из арки);Тел.: +7 (499) 394-57-70, +7 (926) 038-88-99;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";121087;До 30 кг 
Москва;MSK60;г. Москва, ул. Раменки, д.23;Тел: +7 (495) 932-44-30;"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";119607 
Москва;MSK40;г. Москва, ул. Марии Поливановой, д.9;Тел.: +7 (495) 430-48-00;"Пн-Пт ? 10.00-20.0 Сб ? 10.00-16.0 Вс ? 10.00-14.00";119361;До 30 кг 
Москва;MSK41;г. Москва, Проспект Вернадского, д.29;Тел.: +7 (495) 181-50-29;"Пн-Пт ? 10.00-20.0 Сб ? 10.00-16.0 Вс ? 10.00-14.00";119331;До 30 кг 
Москва;MSK55;"г. Москва, Фрунзенская наб.,  д.30с2, Супермаркет ""Билла""";Тел. +7 (495) 374-89-90;"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";119146;До 30 кг 
Москва;MSK15;г. Москва, ул.2-й Вражский переулок, д.5;Тел.: +7 (499) 321-2030;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";119121;До 30 кг 
Москва;MSK27;г. Москва,  Балаклавский проспект, дом 5 ;Тел.: +7 (985) 618-50-01;"Пн-Пт ? 10.00-20.0 Сб, Вс ? 10.00-18.00";117639;До 30 кг 
Москва;MSK31;г. Москва, ул. Тарусская, д.18 к1, оф.6;Тел.: +7 (495) 423-50-44;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";117588 
Москва;MSK85;г. Москва, пр-т Новоясеневский, д. 1Б, корп. 1, оф. 11;Тел.: +7-926-386-69-62;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";117574 
Москва;MSK62;"г. Москва, ул. Кировоградская, д.15 ТЦ ""Электронный рай"", оф.1Г-7";Тел: +7 (925) 935-38-44;"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";117519 
Москва;MSK80;г. Москва, ул.Карьер, д.2, стр. 1;Тел.: +7-495-797-81-08;"Пн-Пт ? 9.00-21.00 Сб   ? 10.00-18.0 Вс ? 10.00-18.00";117449 
Москва;MSK13;г. Москва, ул. Профсоюзная, д.45, вход с левого торца;Тел.: +7 (495)718-77-44;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";117420;До 25 кг 
Москва;MSK63;г. Москва, ул. Генерала Антонова, д.3а, оф.2;Тел: +7 (495) 792-72-55 ;"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";117342 
Москва;MSK30;г. Москва, ул. Вавилова, д.17А;Тел.: +7 (499) 655-20-40;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";117312 
Москва;MSK50;г. Москва, ул. Дмитрия Ульянова, д.36;"Тел.: +7 (499) 394-65-76;  +7 (925) 234-68-27";"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";117218;До 30 кг 
Москва;MSK48;г. Москва, ул. Домодедовская, д.20 корп. 1 подъезд ГОРЖИЛСЕРВИС, оф.5;Тел.: +7 (499) 112-42-40;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";115551;До 30 кг 
Москва;MSK29;г. Москва, пр-т Андропова, д.15;Тел.: +7 (925) 731-84-24;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";115470 
Москва;MSK42;г. Москва, ул. Братеевская, д.16, корп.6;Тел.: +7 (495) 779-98-69;"Пн-Пт ? 10.00-20.0 Сб ? 10.00-16.0 Вс ? 10.00-14.00";115408 
Москва;MSK54;г. Москва, ул. Луганская, д.5, оф.1;"Тел.: +7 (905) 520-65-99; +7 (929) 653-68-00";"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";115404;До 30 кг 
Москва;MSK36;г. Москва, 3-й Автозаводский пр-д, д.4;Тел.: +7 (495) 133-72-46;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";115280 
Москва;MSK64;г. Москва, Каширское шоссе,  д.22, корп. 3 стр. 11;Тел: +7 (903) 970-99-41;"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";115201 
Москва;MSK81;г.Москва, 6-я Кожуховская, д. 29-б, под. 3, оф. 22;Тел.: +7-495-600-92-40;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";115193 
Москва;MSK37;г. Москва, 6 рощинский пр, д.1, стр.4 ;Тел.: +7 (495) 532-56-60;"Пн-Пт ? 9.00-21.0 Сб, Вс ? 10.00-16.00";115191;До 50 кг 
Москва;MSK20;г. Москва, ул. Летниковская, д.4, стр.2;Тел.: +7-925-465-54-82, +7-(495) 665-81-09 ;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";115114;До 75 кг 
Москва;MSK76;г. Москва, ул. Большая Пионерская, д. 40/11;Тел.: +7-495-114-52-39;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";115054 
Москва;MSK52;Московская область, г. Москва, район Кожухово, ул. Дмитриевского, д.23;Тел.: +7 (977) 669-22-79;"Пн-Пт - 10.00-20.00 Сб ? 11.00-15.0 Вс - выходной день";111675 
Москва;MSK75;г. Москва, пр-т Федеральный, д. 29, оф. 201 Б;Тел.: +7-499-394-66-14, +7-499-394-67-11;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";111558 
Москва;MSK5;г. Москва, ул. Авиамоторная д. 69;Тел.: +7 (495) 287-70-67;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";111024 
Москва;MSK68;г. Москва, ул. Перерва, д. 19, стр.1 ;Тел.:+7-916-942-95-87,+7-499-356-92-27;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";109651 
Москва;MSK75;г. Москва, ул. Цимлянская, д. 20;Тел.: +7-499-380-73-60;"Пн-Пт ? 9.00-21.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";109559 
Москва;MSK44;г. Москва, ул. Хлобыстова, д.12;Тел.: +7 (495) 969-52-68;"Пн-Пт ? 10.00-20.0 Сб ? 10.00-16.0 Вс ? 10.00-14.00";109542 
Москва;MSK12;г. Москва, ул. Зеленодольская, д.36, корп.2, оф.32;Тел.: +7-985-852-75-45 ;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";109457;До 30 кг 
Москва;MSK7;г.Москва, Мячковский б-р, д.11;Тел.: +7 495 162 89 22;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";109451;До 30 кг 
Москва;MSK59;г. Москва, ул. Гурьянова, д.30, цоколь;Тел. +7 (929) 962-83-00;"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";109388 
Москва;MSK65;г. Москва, ул. Динамовская, д.1А, оф.110А;Тел: +7 925 357 88 26;"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";109044 
Москва;MSK77;г. Москва, Товарищевский пер., д.1, стр. 2;Тел.: +7-495-767-43-39;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-18.0 Вс ? 10.00-17.00";109004 
Москва;MSK79;г. Москва, ул. Детская, д. 19;Тел.: +7-926-339-33-65, +7-499-390-87-37;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";107258 
Москва;MSK17;г.Москва, ул.Щелковское шоссе, д.29;Тел.: +7 (901) 757-85-06;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";107241;До 25 кг 
Москва;MSK28;г. Москва, пл.Комсомольская, д.6 отдельный вход с правого торца здания;Тел.: +7 (495) 2012104;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";107140 
Москва;MSK24;г. Москва, Девятая рота, д. 14 ;Тел.: +7 (495) 150-22-04;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";107061;До 75 кг 
Москва;MSK90;г. Москва, ул. 9-я Парковая, д.52, корп. 1;Тел.: +7-(985)-810-52-56;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-16.0 Вс ? 10.00-14.00";105264 
Москва;MSK2;г. Москва, ул. Сергия Радонежского, д. 31;Тел.: +7 (495) 287-70-67, +7 (925) 859-03-65;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-18.0 Вс ? 10.00-16.00";105120;До 70 кг 
Москва;MSK43;г. Москва, ул. Первомайская, д. 1, вход со двора;Тел. +7 (499) 530-31-47;"Пн-Пт ? 10.00-20.0 Сб ? 10.00-16.0 Вс ? 10.00-14.00";105037;До 40 кг 
Москва;MSK32;г. Москва, пер. Плетешковский, д.7-9, стр.1;Тел.: +7 (495) 410-53-49;"Пн-Пт ? 10.00-20.00 Сб   ? 10.00-18.0 Вс ? 10.00-17.00";105005;До 30 кг 
Москва;MSK16 ;г. Москва, Лучников пер., д.4, стр.2;Тел.: +7 (965) 399-85-21;"Пн-Пт - 10.00-20.00 Сб, Вс ? 10.00-18.00";101000;До 30 кг 
Московский (Москва);MOK1;г.Москва, Московский, 1-й микрорайон, д.52, оф.4;Тел.: +7 (495) 369-16-59;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";142784 
Мурманск;MUR3;г. Мурманск, ул. Самойлова, д.18;Тел.: +7 815 278 8770;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";183038 
Муром;MUR4;Владимирская область, г. Муром, ул. Московская, д. 12, вход со двора;Тел. +7 (49234) 22-0-90;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";602267 
Мытищи;MTSHCH1; г. Мытищи, ул. Трудовая, 22;Тел.: +7 (499) 499-48-76;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";141014 
Мытищи;MTW2;Московская область, г. Мытищи, ул. Колпакова д.9/2 ;Тел.: +7 (499) 347-48-76 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";141008 
Набережные Челны;NCHL7;Татарстан респ., г. Набережные Челны, пр.Московский, д. 70;Тел: +7 (8552) 291-90-60;"Пн-Пт ? 9.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";423823 
Набережные Челны;NCHL6;Татарстан респ., г. Набережные Челны, пр-кт Сююмбике, д. 61/2 (45/16), оф. 101;Тел.: +7 (855) 292-77-17;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";423822 
Набережные Челны;NCHL3;Татарстан респ., г. Набережные Челны, пр. Мира, д.35, оф.11/17;Тел.: +7 (950) 96-96-486;"Пн-Пт ? 8.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";423812 
Набережные Челны;NCHL4;Татарстан респ., г. Набережные Челны, пр. Мусы Джалиля, д.79/1, .11;Тел.: +7 (965) 626-30-35;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";423802;До 150 кг 
Надым;NDM4;Ямало-Ненецкий АО, г.Надым, Панель ?С?, здание ГКУ, оф.2;Тел: +7 (3499) 52-01-81, +7 (982) 161-06-13;"Пн-Пт ? 10:00-19:0 Сб, - 10.00-16.00 Вс ? выходной";629730 
Назарово;NZO1;Красноярский край, г. Назарово, ул. Парковая, д. 13 ?а?, оф. 5;Тел.: +7-913-536-86-86;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";662202 
Назрань;NZN1;Республика Ингушетия, г. Назрань, пр-т Базоркина, д. 102;Тел.: +7-732-220-00-07;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";386102 
Нальчик;NLCH2;г. Нальчик, ул. Мальбахова, д.77;Тел.: +7-928-910-07-69,+7 (8662) 75-04-63 ;"Пн-Пт - 9.00-18.00 Сб ? 10.00-16.0 Вс ? выходной";360016 
Наро-Фоминск;NFM2;Московская область, г.Наро-Фоминск, пл.Свободы, д.1А;Тел. +7 985 199 7007, +7 985 911 7007;"Пн-Пт ? 10.00-20.00 Сб-Вс ? 10.00-18.00";144300 
Нарьян-Мар;NRM2;г. Нарьян-Мар, ул. Полярная, д.16;Тел.: +7 (981) 555-16-16;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";166000 
Нахабино;NKHB1;Московская обл., г. Нахабино, ул. Вокзальная, д. 15;Тел.: +7-495-410-71-44, +7-915-250-01-41;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";143430 
Находка;NXD2;Приморский край, г. Находка ул. Красноармейская 19 ;Тел. 8(423)6697-070;"Пн-Пт - 8.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";692922 
Невинномысск;NVM1;Ставропольский край, г.Невинномысск, ул.Павлова, д.4;Тел.: +7 (86554) 947-95;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";357108 
Нерюнгри;NRG2;г. Нерюнгри, пр. Ленина, д. 10, ТЦ Легион;Тел.: +7 (924) 899-42-99, +7 (41147) 94-299;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";678960 
Нефтекамск;NFK2;Башкортостан респ., г.Нефтекамск., ул. Социалистическая, дом 37, оф.2;Тел. +7 (34783) 4-40-04, +7 927-300-19-39 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";452680 
Нефтеюганск;NFYU3;Ханты-Мансийский АО, г. Нефтеюганск, 12 микрорайон, д. 63 (Бывшее Здание СНГБ);Тел.: +7 951 981 7729;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";628310 
Нижневартовск;NZHV2;Ханты-Мансийский АО, г.Нижневартовск, ул. Мира, д.96;Тел.: +7 (3466) 686-291;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";628624 
Нижневартовск;NZHV1;Ханты-Мансийский АО, г.Нижневартовск, ул. Маршала Жукова,  5, оф. 105 ;Тел. : +7 (3466) 50-35-67, +7 (912) 939-25-95;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";628611 
Нижнекамск;NZHK1;Татарстан респ., г.Нижнекамск, ул. Сквер Лемаева, д. 8  оф. 101 ;Тел.: +7 (8555) 40?64-60, +7 (8555) 48-20-70;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";423570 
Нижний Новгород;NN3;г. Нижний Новгород, ул. Красных Зорь, д. 27;тел.: +7 (831) 268-05-39 ;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";603157 
Нижний Новгород;NN6;г.Нижний Новгород, ул. Бекетова, д.35;Тел.: +7 (831) 280-97-53;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";603146 
Нижний Новгород;NN10;г. Нижний Новгород, пр. Гагарина, д.101, к3;Тел.: +7 (831) 281-88-48;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";603137 
Нижний Новгород;NN13;г.Нижний Новгород, пр-т Ленина, д. 41 ;Тел.: +7 -920-259-04-05;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";603135 
Нижний Новгород;NN8;г. Нижний Новгород, ул. Гордеевская, д.7, оф.117;Тел.: (831) 215-05-09, (831)214-08-80;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";603116 
Нижний Новгород;NN12;г. Нижний Новгород, Моторный пер., д.2;Тел. : +7 (831) 297-09-83;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";603111 
Нижний Новгород;NN4;г. Нижний Новгород, ул. Родионова, д.26 ;Тел.: +7(831) 280-97-51 ;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";603093 
Нижний Новгород;NN11;г. Нижний Новгород, ул. Бурнаковская, д.51А;Тел.: +7 (831) 283-40-33;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";603074 
Нижний Новгород;NN5;г. Нижний Новгород, пр. Ленина, д.77;Тел.: +7 (831) 283-52-43, +7 (930) 283-52-43;"Пн-Пт ? 9.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";603064 
Нижний Новгород;NN2;г.Нижний Новгород, ул. Передовая, д.2А;Тел.: (831)282-13-62;"Пн-Пт ?8.00-21.00 Сб ? 10.00-20.0 Вс ? 10.00-20.00";603028 
Нижний Новгород;NN9;г. Нижний Новгород, ул.Ошарская, д.14;Тел.: +7 (831) 262-18-01, +7 (831) 262-18-31;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";603006 
Нижний Тагил;NTG2;Свердловская область, г. Нижний Тагил, ул. Юности, д.16А;Тел.: +7 (3435) 96-12-26, +7 (963) 446-12-26, +7 (3435) 96-12-46, +7 (963) 446-12-46;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";622018 
Нижний Тагил;NTG3;Свердловская область, г. Нижний Тагил, ул. Красноармейская, д.79;Тел.: +7 343 596 10 94;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";622002 
Нижняя Тура;NTR1;Свердловская область, г. Нижняя Тура, ул. Ленина, д.121А;Тел.: +7 (992) 022-44-11;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";624220 
Новоалтайск;NVL1 ;Алтайский край, г. Новоалтайск, ул. Гагарина, 6 ;Тел.: +7 (38532) 2-60-13 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";658080 
Новокузнецк;NKZ1;г. Новокузнецк, ул. Кирова, д.109;Тел.: +7 (3843) 209-549 ;"Пн-Пт ? 9.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";654080 
Новокузнецк;NKZ2 ;г. Новокузнецк, ул. Металлургов, д. 38;Тел.: (3843) 92-02-24, +7-903-908-3311;"Пн-Пт ? 9.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";654080 
Новомосковск;NMS1 ;Тульская область, г. Новомосковск,  ул. Кирова, д.3;Тел.: +7 (910) 700-75-86, +7 (906) 535-02-95;"Пн-Пт - 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";301650 
Новороссийск;NVR2;г. Новороссийск, ул. Дзержинского, д.154, оф.4, код домофона #4230;"Тел: +7 (9887) 699-544; +7 (9887) 700-113  ";"Пн-Пт ? 8.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";353913 
Новороссийск;NVR4;г. Новороссийск, ул. Революции 1905 года, д. 35;Тел.: +7 -902-403-10-76, +7-918-718-04-05;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";353901 
Новосибирск;NSK19;г. Новосибирск, ул. Выборная, д.122;Тел.: +7 (383) 269-20-29;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";630126 
Новосибирск;NSK25;г. Новосибирск, пр-кт Дзержинского, д.1/1, цоколь под Белорусскими кухнями;Тел.: +7 993 007 04 44;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";630112 
Новосибирск;NSK13;г. Новосибирск, ул. Богдана Хмельницкого, д.63;Тел.: +7 (383) 277-24-77, +7 (383) 277-24-74;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";630110 
Новосибирск;NSK18;г. Новосибирск, ул. Восход, д.1А, оф.210;Тел.: +7 (923) 150-39-93;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";630102;До 30 кг 
Новосибирск;NSK2 ;г. Новосибирск,  Красный проспект д.25, оф.205; Тел.: +7 953 866 3077 ;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";630099;До 30 кг 
Новосибирск;NSK24;г. Новосибирск, ул. Советская, д. 54;Тел. +7 (383) 299-34-29;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";630091 
Новосибирск;NSK9;г. Новосибирск, Академгородок, ул. Ильича, д. 6 ;Тел.: +7(983)136-12-00;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";630090 
Новосибирск;NSK12;г. Новосибирск, ул. Бориса Богаткова, д.203/1;Тел.: +7 (906) 194-60-80;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";630089;До 30 кг 
Новосибирск;NSK7;г. Новосибирск, ул. Зорге, д.1а, оф.1;Тел.: +7 (923) 155-59-92 ;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";630088 
Новосибирск;NSK35;г. Новосибирск, ул. Вавилова, д. 3, оф.2 ;Тел.: +7-958-854-26-45;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";630082 
Новосибирск;NSK15;КАРЛА МАРКСА ПР-КТ, д.2, оф.212 , БЦ на Башне;Тел.: +7-909-529-2073 ;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";630073;До 30 кг 
Новосибирск;NSK27;г. Новосибирск, пр-кт Дзержинского, д.34/1, оф.105;Тел.: +7 383 227 96 25;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";630051 
